speaker,folder,file_name,prediction,reference
MSU07a,MSU,MSU07a_931.767_18.61.wav," And then all of a sudden, like, the two of the three of them",and then all of a sudden three of them
MSU07a,MSU,MSU07a_951.733_1.18.wav, They were nasty.,they were nasty
MSU07a,MSU,MSU07a_954.236_0.51.wav, Yeah.,yeah
MSU07a,MSU,MSU07a_955.504_3.88.wav," And then like,",and then
MSU07a,MSU,MSU07a_961.009_0.53.wav, Awesome.,oh fuck
MSU07a,MSU,MSU07a_962.094_0.88.wav, Oh my god.,oh my god
MSU07a,MSU,MSU07a_965.573_2.75.wav," Um, they were fighting.",they were fighting and
MSU07a,MSU,MSU07a_970.44_4.27.wav, Clean all the rooms.,clean clean all the rooms
MSU07a,MSU,MSU07a_974.96_0.31.wav, leg,or like
MSU07a,MSU,MSU07a_975.615_0.6.wav, Clean this.,clean this
MSU07a,MSU,MSU07a_976.405_0.78.wav, Clean that.,clean that
MSU07a,MSU,MSU07a_977.882_7.66.wav," And the woman, they were like, they were just like, were nasty.",and they they were nasty
MSU07a,MSU,MSU07a_986.208_3.48.wav," and then, then, um,",and then then fuck
MSU07a,MSU,MSU07a_990.2_1.11.wav," 아, 음.",oh mouth
MSU07a,MSU,MSU07a_991.947_1.36.wav," Oh my god, sorry.",oh my god sorry
MSU07a,MSU,MSU07a_995.293_0.92.wav, Oh my God.,oh my god
MSU07a,MSU,MSU07a_999.965_0.36.wav, Okay.,okay
MSU07a,MSU,MSU07a_1001.721_2.22.wav, Oh my god.,oh my god
MSU07a,MSU,MSU07a_1006.066_4.38.wav," She was like done, you know?",she she was done you know
MSU07a,MSU,MSU07a_1011.669_8.5.wav, And then they were going to the dance.,and then they they they were going to the dance
MSU07a,MSU,MSU07a_1020.614_0.36.wav, Yeah.,yeah
MSU07a,MSU,MSU07a_1021.89_16.05.wav," And oh man, oh man, oh man, midnight.",and oh man midnight
MSU07a,MSU,MSU07a_1038.693_0.45.wav, Yeah.,yeah
MSU07a,MSU,MSU07a_1040.798_2.98.wav," but like, midnight.",but midnight
MSU07a,MSU,MSU07a_1044.589_1.89.wav, When that was...,when that was
MSU07a,MSU,MSU07a_1046.973_0.86.wav, Oh.,oh oh man
MSU07a,MSU,MSU07a_1049.99_3.18.wav," And then after that, they got",and then after that they got
MSU07a,MSU,MSU07a_1053.333_3.63.wav, No.,no
MSU07a,MSU,MSU07a_1058.038_0.72.wav, Oh my god.,oh my god
MSU07a,MSU,MSU07a_1059.383_1.4.wav," It's like, it's hard.",it's hard
MSU07a,MSU,MSU07a_1063.772_0.42.wav, Wait!,wait
MSU07a,MSU,MSU07a_1064.569_1.19.wav, Don't go!,don't go
MSU07a,MSU,MSU07a_1066.618_0.7.wav, Yeah.,yeah
MSU07a,MSU,MSU07a_1067.39_3.63.wav," And then all of a sudden,",and then all of a sudden
MSU07a,MSU,MSU07a_1071.035_1.1.wav, I don't know.,i don't know
MSU07a,MSU,MSU07a_1074.402_7.16.wav, But now they got engaged.,now they got engaged
MSU07a,MSU,MSU07a_1081.583_0.62.wav, I guess.,i guess
MSU07a,MSU,MSU07a_1082.925_0.33.wav, Yeah.,yeah
MSU07a,MSU,MSU07a_1085.175_5.04.wav, and then happily ever after.,and then happily ever after
MSU07a,MSU,MSU07a_1090.502_1.49.wav, I don't know.,i don't know
MSU07a,MSU,MSU07a_1097.49_0.7.wav, Alright.,alright
MSU07a,MSU,MSU07a_1101.632_1.61.wav, It's so hard.,yeah it's so hard
MSU07a,MSU,MSU07a_1105.171_0.39.wav, and,yeah
MSU07a,MSU,MSU07a_1106.601_1.1.wav, I know it's hard,yeah
MSU07a,MSU,MSU07a_1107.997_0.33.wav, and,yeah
MSU07a,MSU,MSU07a_1113.967_0.58.wav, Peanut butter,peanut butter jelly
MSU07a,MSU,MSU07a_1115.098_0.859.wav, Sandwich.,peanut butter
MSU07a,MSU,MSU07a_1119.223_1.74.wav," You have to um, bribe",you hafta bread
MSU07a,MSU,MSU07a_1123.036_8.62.wav, And then you have the peanut butter,and then you hafta peanut butter
MSU07a,MSU,MSU07a_1132.774_0.75.wav, and jelly.,and jelly
MSU07a,MSU,MSU07a_1135.345_1.16.wav, put them together.,put them together
MSU07a,MSU,MSU07a_1137.13_1.43.wav, There they go.,there you they go
MSU07a,MSU,MSU07a_1139.407_0.37.wav, in there.,yeah
MSU07a,MSU,MSU07a_1141.292_0.36.wav, mmm,mhm
MSU07a,MSU,MSU07b_8.297_0.43.wav, Okay.,ok
MSU07a,MSU,MSU07b_11.429_1.05.wav, Oh my God.,oh my god
MSU07a,MSU,MSU07b_13.653_7.76.wav," I've been, I've been, like I haven't, like it's so hard.",it's too hard
MSU07a,MSU,MSU07b_22.255_0.7.wav, Grrrr.,yeah
MSU07a,MSU,MSU07b_25.312_10.82.wav," It's like when I'm asking, I'm like, oh man, oh my God.",it's like when i'm asking i'll oh man
MSU07a,MSU,MSU07b_40.458_0.65.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_44.203_0.31.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_50.396_5.62.wav, About one year or like a little bit.,about one year or a little bit
MSU07a,MSU,MSU07b_59.49_5.13.wav, like about one year and plus,about one year and plus
MSU07a,MSU,MSU07b_66.0_0.68.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_67.166_0.6.wav, Exactly.,exactly
MSU07a,MSU,MSU07b_73.318_3.2.wav," Um, I don't even remember.",i don't even remember
MSU07a,MSU,MSU07b_77.49_0.37.wav, Bye!,no
MSU07a,MSU,MSU07b_78.71_1.19.wav, Danielle,firstnamed
MSU07a,MSU,MSU07b_80.6_3.2.wav, That's the only person.,that's the only person
MSU07a,MSU,MSU07b_85.839_0.35.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_89.207_0.74.wav, Nothing.,nothing
MSU07a,MSU,MSU07b_91.707_1.72.wav, An ambulance.,an ambulance
MSU07a,MSU,MSU07b_94.326_1.25.wav, I don't know.,and i don't know
MSU07a,MSU,MSU07b_97.593_1.34.wav, a helicopter,a helicopter
MSU07a,MSU,MSU07b_100.02_1.59.wav," Yeah, and that's it.",yeah and that's it
MSU07a,MSU,MSU07b_101.877_0.58.wav, You know?,you know
MSU07a,MSU,MSU07b_109.956_0.85.wav, Hospital.,a hospital
MSU07a,MSU,MSU07b_112.881_3.7.wav, um feeding tube,feeding tube
MSU07a,MSU,MSU07b_117.408_0.64.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_119.457_4.76.wav," It's just, it's been hard, you know?",it's been hard you know
MSU07a,MSU,MSU07b_137.591_5.59.wav, I've been doing a lot.,i been doing a lot you know
MSU07a,MSU,MSU07b_144.462_0.52.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_150.382_1.92.wav, like salad.,like salad
MSU07a,MSU,MSU07b_153.873_1.39.wav, and a sandwich.,and a sandwich
MSU07a,MSU,MSU07b_156.102_0.35.wav, Bye!,yeah
MSU07a,MSU,MSU07b_156.76_1.48.wav, and chicken.,and chicken
MSU07a,MSU,MSU07b_158.742_3.24.wav," But that like, but the aid is there.",but the aid is there
MSU07a,MSU,MSU07b_162.856_3.91.wav, because I can't cut it.,the because i can't cut it
MSU07a,MSU,MSU07b_169.188_0.48.wav, Bye.,yeah
MSU07a,MSU,MSU07b_174.197_0.88.wav, What do you mean?,what do you mean
MSU07a,MSU,MSU07b_180.729_1.17.wav, Writing,writing
MSU07a,MSU,MSU07b_183.123_0.74.wav, spelling,spelling
MSU07a,MSU,MSU07b_184.467_4.54.wav, Just everything.,just everything
MSU07a,MSU,MSU07b_189.162_0.499.wav, Everything.,you know
MSU07a,MSU,MSU07b_189.685_0.98.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_225.738_2.91.wav," Um, wait a minute.",wait a minute
MSU07a,MSU,MSU07b_229.197_0.9.wav," Okay, yeah.",okay yeah
MSU07a,MSU,MSU07b_237.9_4.36.wav, on vacation.,vacation
MSU07a,MSU,MSU07b_243.782_0.79.wav, Atlanta.,atlanta
MSU07a,MSU,MSU07b_245.368_0.42.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_247.883_6.65.wav, I used to like to be down south.,i like to be down south
MSU07a,MSU,MSU07b_256.769_3.839.wav," um, grand, no, um, granny.",no granny
MSU07a,MSU,MSU07b_261.576_4.61.wav," Yeah, and that was, I used to live down there.",i useta live down there
MSU07a,MSU,MSU07b_266.594_1.48.wav, vacation.,a vacation
MSU07a,MSU,MSU07b_268.534_0.4.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_269.083_1.14.wav, It was fun.,it was fun
MSU07a,MSU,MSU07b_270.86_0.51.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_273.955_2.36.wav, It was live.,it was live
MSU07a,MSU,MSU07b_276.578_0.53.wav, So you know.,you know
MSU07a,MSU,MSU07b_277.919_0.36.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_279.544_9.67.wav," But I was the one, I was only one.",i i i was only one
MSU07a,MSU,MSU07b_290.395_1.91.wav, And then,and then
MSU07a,MSU,MSU07b_293.29_0.76.wav, Aw man.,oh man
MSU07a,MSU,MSU07b_296.541_0.57.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_297.162_0.78.wav, Oh man.,oh man
MSU07a,MSU,MSU07b_298.846_1.37.wav," Oh, I'm sorry.",i'm sorry
MSU07a,MSU,MSU07b_302.25_0.51.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_309.001_0.57.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_343.003_5.05.wav, This guy was playing soccer.,this guy was playing soccer
MSU07a,MSU,MSU07b_349.523_8.95.wav, And then they was flying.,and then the the was flying
MSU07a,MSU,MSU07b_358.969_2.78.wav, And then the ball hit him.,and the ball hit him
MSU07a,MSU,MSU07b_363.122_11.5.wav," Like, um, no, not inside. No, inside.",at no inside
MSU07a,MSU,MSU07b_376.056_0.39.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_380.539_1.26.wav," Yeah, I guess.",yeah i guess
MSU07a,MSU,MSU07b_413.195_2.82.wav, an umbrella.,an umbrella
MSU07a,MSU,MSU07b_417.698_8.7.wav," And then this, this, no, a boy.",and then this this no a boy
MSU07a,MSU,MSU07b_428.99_1.16.wav, He didn't want to.,he didn't wanna
MSU07a,MSU,MSU07b_430.533_11.79.wav," But this boy, he said",but this boy he said
MSU07a,MSU,MSU07b_444.076_6.47.wav," And then all of a sudden, look at, look at, it's pouring.",and then all of a sudden it's pouring
MSU07a,MSU,MSU07b_450.812_0.49.wav, You know?,you know
MSU07a,MSU,MSU07b_453.925_1.51.wav," Poor, poor, poor.",pour pour pour
MSU07a,MSU,MSU07b_458.243_2.24.wav, and the soaking wet.,and the soaking wet
MSU07a,MSU,MSU07b_462.51_3.81.wav," And finally, Umbrella.",and finally umbrella
MSU07a,MSU,MSU07b_467.211_0.4.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_472.245_0.72.wav, Sorry.,sorry
MSU07a,MSU,MSU07b_474.176_5.28.wav," It's just that it sucks because it's like, it's like, it sucks.",it's just that it sucks because it sucks
MSU07a,MSU,MSU07b_480.805_0.45.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_484.55_0.36.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_485.449_2.17.wav, So thanks for trying. You're really...,mhm
MSU07a,MSU,MSU07b_488.823_0.53.wav, Anyway.,mhm
MSU07a,MSU,MSU07b_519.342_0.591.wav, Oh my god.,oh my god
MSU07a,MSU,MSU07b_527.315_0.64.wav, a man.,a man
MSU07a,MSU,MSU07b_530.88_8.83.wav," a man, he's he's saved the day because Kitten",a man he saved the day because kitten
MSU07a,MSU,MSU07b_542.738_5.76.wav, He's gonna climb up the stairs.,he's gonna climb up the tree
MSU07a,MSU,MSU07b_550.325_4.17.wav," And then, and then, um,",and then
MSU07a,MSU,MSU07b_559.391_0.53.wav, Awful.,oh fuck
MSU07a,MSU,MSU07b_566.747_0.92.wav, A dog.,a dog
MSU07a,MSU,MSU07b_569.637_6.54.wav," a firefighter, he's gonna save the day.",firefighter a firefighter he's gonna save the day
MSU07a,MSU,MSU07b_585.643_2.58.wav, a girl.,a girl
MSU07a,MSU,MSU07b_589.965_4.08.wav," He's like, he's, he's um, kitten.",she's she's she's kitten
MSU07a,MSU,MSU07b_599.445_0.72.wav, I don't know.,i don't know
MSU07a,MSU,MSU07b_600.815_0.43.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_603.103_0.42.wav, No.,yeah
MSU07a,MSU,MSU07b_760.245_5.51.wav," Um, okay.",okay
MSU07a,MSU,MSU07b_767.782_4.95.wav," Once upon a time,",once upon a time there then there three girls
MSU07a,MSU,MSU07b_781.224_11.94.wav," well one of them, old and nasty.",well one of them old and nasty
MSU07a,MSU,MSU07b_793.399_0.97.wav, Oh my god.,oh my god
MSU07a,MSU,MSU07b_795.755_7.18.wav, Oh my god.,oh oh my god
MSU07a,MSU,MSU07b_803.658_1.11.wav, It's like hard.,it's hard
MSU07a,MSU,MSU07b_805.797_6.1.wav, Oh my God.,oh my god
MSU07a,MSU,MSU07b_814.776_0.47.wav, Okay.,okay
MSU07a,MSU,MSU07b_821.123_1.04.wav, Cleaning.,cleaning
MSU07a,MSU,MSU07b_824.523_2.1.wav, and cleaning and cleaning.,and cleaning and cleaning
MSU07a,MSU,MSU07b_827.263_3.99.wav, Um... Oh my god.,oh oh my god
MSU07a,MSU,MSU07b_831.671_1.16.wav, It's like hard.,it's hard
MSU07a,MSU,MSU07b_834.731_4.26.wav, Oh my God.,oh my god
MSU07a,MSU,MSU07b_844.477_4.18.wav, a prince on,a prince
MSU07a,MSU,MSU07b_850.023_5.17.wav," and then, then, um, and",and then then and
MSU07a,MSU,MSU07b_855.389_0.48.wav, Oh man.,oh man
MSU07a,MSU,MSU07b_856.509_3.32.wav, clock midnight,clock midnight
MSU07a,MSU,MSU07b_861.832_0.76.wav, And then.,and then
MSU07a,MSU,MSU07b_864.857_0.86.wav, Oh man.,oh man
MSU07a,MSU,MSU07b_866.413_1.36.wav, Oh my God.,ah oh my god
MSU07a,MSU,MSU07b_873.438_0.58.wav, Oh my god.,oh my god
MSU07a,MSU,MSU07b_874.037_3.12.wav, It's so frustrating.,it's so frustrating
MSU07a,MSU,MSU07b_878.315_8.37.wav," We dance. Well, they dance.",they dance they dance
MSU07a,MSU,MSU07b_887.745_6.48.wav," It's like, it's so wonderful.",it's so wonderful
MSU07a,MSU,MSU07b_896.088_2.79.wav," and then all of a sudden, my name.",and then all of a sudden midnight
MSU07a,MSU,MSU07b_899.353_1.59.wav, You gotta get out.,you gotta get out
MSU07a,MSU,MSU07b_902.585_4.41.wav, Um...,oh
MSU07a,MSU,MSU07b_907.397_1.24.wav, Oh my god.,oh my god
MSU07a,MSU,MSU07b_911.902_0.74.wav, Oh my god.,oh my god
MSU07a,MSU,MSU07b_914.506_3.15.wav," Ah, it's so, it's like.",it's like
MSU07a,MSU,MSU07b_918.248_0.79.wav, Oh my goodness.,oh my goodness
MSU07a,MSU,MSU07b_921.957_7.56.wav," And then, um,",and then
MSU07a,MSU,MSU07b_938.098_1.54.wav, I'm blinking.,i'm blanking
MSU07a,MSU,MSU07b_940.329_0.32.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_943.596_4.75.wav, And then a princess again.,and then a princess again
MSU07a,MSU,MSU07b_950.072_4.07.wav, a man and a girl.,and man and a girl
MSU07a,MSU,MSU07b_955.156_0.41.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_956.992_1.44.wav, on the end.,the end
MSU07a,MSU,MSU07b_962.583_4.29.wav," It's like so, it's like it sucks so bad.",it sucks so bad
MSU07a,MSU,MSU07b_968.45_0.46.wav, No.,yeah
MSU07a,MSU,MSU07b_973.818_0.75.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_980.122_0.31.wav, Yeah.,yeah
MSU07a,MSU,MSU07b_994.455_5.98.wav," Put that, put it down, put the bread down.",put the bread down
MSU07a,MSU,MSU07b_1001.305_6.1.wav," And this thing, peanut butter and jelly.",and peanut butter and jelly
MSU07a,MSU,MSU07b_1008.46_2.78.wav," Boom, boom, there you go.",boomo boomo there you go
MSU07a,MSU,MSU07b_1014.707_0.77.wav, and clutter.,and cut it
MSU07a,MSU,MSU07b_1016.137_0.3.wav, now.,yeah
MSU07a,MSU,MSU07b_1018.923_0.37.wav, No.,no
MSU07a,MSU,MSU07b_1020.14_1.84.wav, napkin.,well napkin
MSU07a,MSU,MSU07b_1022.891_0.51.wav, Nyeh!,yeah
104-1,NEURAL-2,104-1_15.32_7.22.wav, The Baham,the bahamas
104-1,NEURAL-2,104-1_26.93_6.76.wav," We could, we could,",we vacation on the beach
104-1,NEURAL-2,104-1_54.89_9.429.wav," uh, uh, uh, uh,",wife
104-1,NEURAL-2,104-1_69.69_16.9.wav, remember? 10 euros,oh god ten ten years
104-1,NEURAL-2,104-1_141.68_1.88.wav, and have you,two and a half years
104-1,NEURAL-2,104-1_154.94_5.09.wav, I can remember,oh i can't remember
104-1,NEURAL-2,104-1_169.27_3.85.wav, Yeah.,yeah
104-1,NEURAL-2,104-1_173.78_4.28.wav, I can remember being a,i can remember being pissed
104-1,NEURAL-2,104-1_225.37_6.9.wav, Yeah. Tablet.,yeah is therapy therapy
104-1,NEURAL-2,104-1_232.875_25.74.wav, We had to get a social day.,we had we had to get therapy hospital
104-1,NEURAL-2,104-1_260.155_9.02.wav," two, one, two, three, four months.",two four months
104-1,NEURAL-2,104-1_282.29_0.32.wav, Oh.,oh okay
104-1,NEURAL-2,104-1_284.35_10.3.wav," I can't read, write, talk.",i can't read write talk
104-1,NEURAL-2,104-1_295.31_14.8.wav," I could, yeah, let, yeah,",i can't limp
104-1,NEURAL-2,104-1_312.176_4.7.wav, I have to do things.,i have to do cane
104-1,NEURAL-2,104-1_318.0_4.896.wav, We can,weed a cane
104-1,NEURAL-2,104-1_351.104_29.98.wav, I want to tell a man's time down with a room,i went to a montana with a friend fun world trip
104-1,NEURAL-2,104-1_395.5_29.98.wav, The,the the the mountain lions
104-1,NEURAL-2,104-1_442.31_15.8.wav, We have taught to mount them like this to have,we had taught to mountain lions two times
104-1,NEURAL-2,104-1_459.362_15.38.wav, Oh. Oh. A trip.,a trip
104-1,NEURAL-2,104-1_475.162_0.3.wav, under,no
104-1,NEURAL-2,104-1_475.642_23.34.wav, I get to go to the celling of the Cattle of Bedlam.,i get to go to the sailing the caribbean caribbean caribbean
104-1,NEURAL-2,104-1_504.5_0.38.wav, Sure.,sorry
104-1,NEURAL-2,104-1_505.116_14.704.wav, They know. We might,the no we met
104-1,NEURAL-2,104-1_520.36_0.34.wav, Bye!,no no
104-1,NEURAL-2,104-1_521.4_4.28.wav, the void.,we avoid
104-1,NEURAL-2,104-1_526.897_20.28.wav, We had to go to the screws and they kept,we had to go to the cruise caribbean
104-1,NEURAL-2,104-1_637.48_5.93.wav, Boy catch the ball through the window.,boy kicked the ball through the window
104-1,NEURAL-2,104-1_643.501_8.26.wav, walk the one door.,the boy the window
104-1,NEURAL-2,104-1_653.481_2.779.wav, The,the the man was surprised
104-1,NEURAL-2,104-1_723.731_11.18.wav, They refused to keep the,the boy refuse to take the umbrella
104-1,NEURAL-2,104-1_737.16_5.871.wav, the re-indexing of the,the raining
104-1,NEURAL-2,104-1_743.409_10.44.wav, The board could hurt a vet.,the boy gets hurt wet
104-1,NEURAL-2,104-1_754.289_6.12.wav, I'm going to go to a,boy to go to
104-1,NEURAL-2,104-1_760.9_10.46.wav," They, the board gets what",the boy gets wet
104-1,NEURAL-2,104-1_773.18_12.18.wav, and they returned the umbrella.,and the return the umbrella
104-1,NEURAL-2,104-1_804.08_13.08.wav, They kept was stuck,they the cat was stuck
104-1,NEURAL-2,104-1_819.3_2.44.wav, at,no cat no
104-1,NEURAL-2,104-1_822.35_21.14.wav," The cat was sexually, the cat was split the tree.",the cat was stuck the tree
104-1,NEURAL-2,104-1_844.608_14.48.wav," The man is, the man is stood",the man is stuck
104-1,NEURAL-2,104-1_859.201_29.96.wav," the Bok, the, the, the Faulman,",the the firemen the fireman truck
104-1,NEURAL-2,104-1_899.7_0.84.wav, Oh,no
104-1,NEURAL-2,104-1_900.9_10.96.wav, They found it,the fireman gets
104-1,NEURAL-2,104-1_920.592_7.98.wav, The neural is wakening the wakening of the brain.,the girl is riding the bike
104-1,NEURAL-2,104-1_931.6_3.572.wav, The dog is barking.,the dog is barking
104-1,NEURAL-2,104-1_935.76_14.07.wav, The bird is existing and they treat it.,the the bird is sitting in the tree
104-1,NEURAL-2,104-1_1126.02_29.98.wav, Cinderella was a stepmother and a two-sixte-,cinderella was a stepmother and a sisters two stepsister
104-1,NEURAL-2,104-1_1158.501_17.48.wav, The king was having a ball for the king.,the king king was having a ball for the prince
104-1,NEURAL-2,104-1_1176.161_0.46.wav, Oh no.,no
104-1,NEURAL-2,104-1_1177.0_27.4.wav, the stepmama and the stepsisters will mean,king what's what's the stepmomma and the stepsisters were will mean mean
104-1,NEURAL-2,104-1_1206.001_29.4.wav, the steps to serve the Delta. We... We... We...,we we the
104-1,NEURAL-2,104-1_1236.543_0.84.wav, You guys,no
104-1,NEURAL-2,104-1_1237.777_10.646.wav, family can order,barely get farther
104-1,NEURAL-2,104-1_1249.0_14.96.wav, Stow-der-ella met the French and fell in love with the French.,they cinderella met the prince and fell in love be
104-1,NEURAL-2,104-1_1265.833_11.38.wav, the king wants to,the prince to
104-1,NEURAL-2,104-1_1280.8_21.16.wav," So, they plunge to several, no, several fold",they prince to the
104-1,NEURAL-2,104-1_1306.08_22.6.wav, They settled around the mother of the plant.,the they cinderella married the prince
104-1,NEURAL-2,104-1_1378.0_11.94.wav, I made a Renfroder plaque with my threat on purpose.,i made a grandfather clocks with my great uncle
104-1,NEURAL-2,104-1_1392.04_19.92.wav, German works,they german watch
104-1,NEURAL-2,104-1_1412.345_17.3.wav, They had German,they no had had german watch
104-1,NEURAL-2,104-1_1438.085_0.56.wav, Don't,bird
104-1,NEURAL-2,104-1_1440.203_0.46.wav, Okay.,okay
104-1,NEURAL-2,104-1_1441.403_23.36.wav, I used to duck,i i useta duck
104-1,NEURAL-2,104-1_1466.505_1.6.wav, Oh.,oh shit
104-1,NEURAL-2,104-1_1468.785_17.14.wav, I used to ship the Duff,i useta shoot shoot the dove dove
104-1,NEURAL-2,104-1_1492.715_1.88.wav, Hotel,hotel
104-1,NEURAL-2,104-1_1495.515_11.64.wav, I stayed in a hotel that time to work.,i stayed in hotel a lot of time to work
104-1,NEURAL-2,104-1_1515.08_0.715.wav, rush,restaurant
104-1,NEURAL-2,104-1_1516.408_11.52.wav, I love to restaurant in this Stanford State store.,i love to restaurant in this san francisco
104-1,NEURAL-2,104-1_1534.048_0.62.wav, Yeah,oh yeah yeah
104-1,NEURAL-2,104-1_1536.548_1.44.wav, She,seafood
104-1,NEURAL-2,104-1_1544.17_0.88.wav," Yeah, yeah.",yeah yeah
104-1,NEURAL-2,104-1_1548.91_0.82.wav," Yeah, yeah, yeah.",yeah yeah
104-1,NEURAL-2,104-1_1561.08_11.44.wav," uh, uh, to, uh, slices of bread.",two slices of bread
104-1,NEURAL-2,104-1_1573.524_29.46.wav," they slide, no, spread the trend, no, gem and played the",they spread spread spread the jam jam and peanut butter
104-1,NEURAL-2,104-1_1614.4_17.1.wav, I asked to Susan,i ask to firstnames
104-1,NEURAL-2,104-1_1635.0_19.36.wav," They don't leave, no. Don't leave with Western scenes.",thewith washer machine
104-1,NEURAL-2,104-1_1654.927_7.2.wav, Add show.,add soap
104-1,NEURAL-2,104-1_1665.03_27.92.wav," They spend, they, they,",the spin the the the
104-1,NEURAL-2,104-1_1711.6_0.9.wav," Oh, okay.",oh no
104-1,NEURAL-2,104-1_1714.3_15.14.wav, they want,the turn the water
104-1,NEURAL-2,104-1_1730.481_9.16.wav, The left bay temperate.,select the temperature
104-1,NEURAL-2,104-1_1742.543_29.98.wav, dry the,the the the dryer
104-1,NEURAL-2,104-1_1801.22_7.54.wav, I get undressed to go to the bathroom.,i get undressed to
104-1,NEURAL-2,104-1_1810.21_29.98.wav, I get sex and shoes and pants.,i get socks and shoes and pants and tee shirt and shirt
104-1,NEURAL-2,104-2_11.51_14.9.wav," I met her on the Gab, Gab, Gab, Gab, Gab, Gab, Gab, Gab, Gab, Gab, Gab, Gab, Gab, Gab,",i met her on the job job
104-1,NEURAL-2,104-2_29.73_8.63.wav, I met her on the job.,you i met her on the job
104-1,NEURAL-2,104-2_47.0_29.98.wav," Well, no, we get, you know, we get our content, but",we getbut we in preston
104-1,NEURAL-2,104-2_82.0_5.72.wav, We state in question,we in preston
104-1,NEURAL-2,104-2_94.2_2.7.wav, uh for the,forty
104-1,NEURAL-2,104-2_98.266_10.3.wav, uh uh six uh states,sixty fifty
104-1,NEURAL-2,104-2_134.43_2.04.wav, Na szopstoku.,so so
104-1,NEURAL-2,104-2_142.73_1.82.wav, No.,no
104-1,NEURAL-2,104-2_151.234_6.38.wav," Yeah, I was confused.",yeah i was confused
104-1,NEURAL-2,104-2_158.715_28.98.wav, I was... There's...,i was confused
104-1,NEURAL-2,104-2_199.947_12.16.wav, I had a lot of attention therapy.,i had a lot oftherapies
104-1,NEURAL-2,104-2_215.0_21.18.wav," um, June and, uh, you, uh, um, you, I should",june and ul usc
104-1,NEURAL-2,104-2_238.137_17.06.wav," You know, fruit stay of. Can't say.",university of kansas
104-1,NEURAL-2,104-2_256.537_0.4.wav, No.,no
104-1,NEURAL-2,104-2_258.43_29.98.wav, Oh.,oh no no
104-1,NEURAL-2,104-2_317.153_15.34.wav, Happy or sad,happy or sad
104-1,NEURAL-2,104-2_335.184_10.82.wav," When Mother died,",grandmother died
104-1,NEURAL-2,104-2_370.232_1.26.wav," Oh, no.",no
104-1,NEURAL-2,104-2_414.62_11.94.wav, more boy cat a ball through the window of the house.,more boy catch a ball through the window of the house
104-1,NEURAL-2,104-2_426.681_7.16.wav, the men catch the bar,the man catch the ball
104-1,NEURAL-2,104-2_437.461_5.32.wav, broke a window and they left.,look out window and the lap
104-1,NEURAL-2,104-2_443.182_16.378.wav, the Manches de Borrón office.,the man catch the ball off
104-1,NEURAL-2,104-2_479.391_18.52.wav," The boy we searched, chose to take the envelope outside",the boy refuse to take the umbrella outside
104-1,NEURAL-2,104-2_498.912_6.86.wav, They were ruined on,the boy were rained on
104-1,NEURAL-2,104-2_542.61_17.06.wav, The girl is pleading for the cat and the window and all.,the girl is leading for the cat and her cat
104-1,NEURAL-2,104-2_560.321_20.44.wav," They, they grow at a bike and they dog.",the the girl has a bike and a dog
104-1,NEURAL-2,104-2_582.057_16.753.wav, The dog is barking the man.,the dog is barking at the man
104-1,NEURAL-2,104-2_600.4_22.36.wav, Foulman is harrowing in the ladder to Rex to the man.,fireman is carrying in the ladder to rescue
104-1,NEURAL-2,104-2_625.232_6.28.wav, a bird is sitting in the tree.,a bird is sitting in the tree
104-1,NEURAL-2,104-2_800.63_20.18.wav, The Cinderella had a stepmother that was mean.,the cinderella had a stepmother that was mean
104-1,NEURAL-2,104-2_821.56_8.98.wav, and a step sister were not really,and a stepsister not were
104-1,NEURAL-2,104-2_835.7_9.96.wav, They came as a ball.,the king has a ball
104-1,NEURAL-2,104-2_847.77_16.9.wav," It says Durelda get, uh, knocked her to the, uh, uh,",the cinderella get lock her to the
104-1,NEURAL-2,104-2_866.27_2.22.wav," Allah, never",cinderella never
104-1,NEURAL-2,104-2_869.344_17.4.wav, by the stepmother.,cinderella locked need in room by the stepmother
104-1,NEURAL-2,104-2_920.473_29.98.wav, The Cinderella fell in love with a prince and murdered him.,the the cinderella fall in love the prince married him and happily happily ever after
104-1,NEURAL-2,104-2_998.34_1.04.wav," Okay, yes.",okay yes
